"Junior" "Senior" "Rule"
"Hibacetus_hirosei" "Titanocetus_sammarinensis" "Rule 2B"
"Hibacetus_hirosei" "Piscobalaena_nana" "Rule 2B"
"Himalayacetus_subathuensis" "Nalacetus_ratimitus" "Rule 2B"
"Himalayacetus_subathuensis" "Ichthyolestes_pinfoldi" "Rule 2B"
"Hoplocetus_borgerhoutensis" "Hoplocetus_crassidens" "Rule 1B"
"Hoplocetus_borgerhoutensis" "Hoplocetus_curvidens" "Rule 1B"
"Hoplocetus_borgerhoutensis" "Hoplocetus_ritzi" "Rule 1B"
"Hoplocetus_crassidens" "Hoplocetus_curvidens" "Rule 1B"
"Hoplocetus_crassidens" "Hoplocetus_ritzi" "Rule 1B"
"Hoplocetus_curvidens" "Hoplocetus_ritzi" "Rule 1B"
"Idiocetus_guicciardinii" "Peripolocetus_vexillifer" "Rule 2B"
"Idiocetus_guicciardinii" "Morenocetus_parvus" "Rule 2B"
"Idiocetus_guicciardinii" "Balaenella_brachyrhynus" "Rule 2B"
"Idiorophus_bolzanensis" "Idiorophus_patagonicus" "Rule 2B"
"Imerocetus_karaganicus" "Palaeobalaena_bergi" "Rule 1B"
"Imerocetus_karaganicus" "Ciuciulea_davidi" "Rule 2B"
"Imerocetus_karaganicus" "Eucetotherium_helmersenii" "Rule 2B"
"Imerocetus_karaganicus" "Vampalus_sayasanicus" "Rule 2B"
"Imerocetus_karaganicus" "Tiucetus_rosae" "Rule 2B"
"Imerocetus_karaganicus" "Cephalotropis_coronatus" "Rule 2B"
"Imerocetus_karaganicus" "Herentalia_nigra" "Rule 2B"
"Imerocetus_karaganicus" "Cophocetus_oregonensis" "Rule 2B"
"Imerocetus_karaganicus" "Joumocetus_shimizui" "Rule 2B"
"Imerocetus_karaganicus" "Titanocetus_sammarinensis" "Rule 2B"
"Imerocetus_karaganicus" "Piscobalaena_nana" "Rule 2B"
"Imerodelphis_thabagarii" "Lonchodelphis_occiduus" "Rule 1B"
"Imerodelphis_thabagarii" "Microzeuglodon_caucasicum" "Rule 1B"
"Imerodelphis_thabagarii" "Miokogia_elongatus" "Rule 1B"
"Imerodelphis_thabagarii" "Nannolithax_gracilis" "Rule 1B"
"Imerodelphis_thabagarii" "Oligodelphis_azerbajdzanicus" "Rule 1B"
"Imerodelphis_thabagarii" "Phococetus_vasconum" "Rule 1B"
"Imerodelphis_thabagarii" "Priscophyseter_typus" "Rule 1B"
"Imerodelphis_thabagarii" "Sachalinocetus_cholmicus" "Rule 1B"
"Imerodelphis_thabagarii" "Saurocetus_gibbesii" "Rule 1B"
"Imerodelphis_thabagarii" "Sulakocetus_dagestanicus" "Rule 1B"
"Imerodelphis_thabagarii" "Ediscetus_osbornei" "Rule 2B"
"Imerodelphis_thabagarii" "Chilcacetus_cavirhinus" "Rule 2B"
"Imerodelphis_thabagarii" "Ashleycetus_planicapitis" "Rule 2B"
"Imerodelphis_thabagarii" "Mirocetus_riabinini" "Rule 2B"
"Imerodelphis_thabagarii" "Inticetus_vertizi" "Rule 2B"
"Imerodelphis_thabagarii" "Olympicetus_avitus" "Rule 2B"
"Imerodelphis_thabagarii" "Simocetus_rayi" "Rule 2B"
"Indocetus_ramani" "Kharodacetus_sahnii" "Rule 1B"
"Indocetus_ramani" "Makaracetus_bidens" "Rule 1B"
"Indocetus_ramani" "Pappocetus_lugardi" "Rule 1B"
"Indocetus_ramani" "Takracetus_simus" "Rule 1B"
"Indocetus_ramani" "Togocetus_traversei" "Rule 1B"
"Indocetus_ramani" "Natchitochia_jonesi" "Rule 2B"
"Indocetus_ramani" "Peregocetus_pacificus" "Rule 2B"
"Indocetus_ramani" "Tupelocetus_palmeri" "Rule 2B"
"Indocetus_ramani" "Maiacetus_inuus" "Rule 2B"
"Indocetus_ramani" "Aegyptocetus_tarfa" "Rule 2B"
"Indocetus_ramani" "Eocetus_schweinfurthi" "Rule 2B"
"Indocetus_ramani" "Gaviacetus_razai" "Rule 2B"
"Indocetus_ramani" "Qaisracetus_arifi" "Rule 2B"
"Indocetus_ramani" "Carolinacetus_gingerichi" "Rule 2B"
"Indocetus_ramani" "Artiocetus_clavis" "Rule 2B"
"Indocetus_ramani" "Protocetus_atavus" "Rule 2B"
"Indocetus_ramani" "Georgiacetus_vogtlensis" "Rule 2B"
"Inia_araguaiaensis" "Inia_geoffrensis" "Rule 2B"
"Iniopsis_caucasica" "Vanbreenia_trigonia" "Rule 1B"
"Iniopsis_caucasica" "Mycteriacetus_bellunensis" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_hobetsu" "Rule 1B"
"Kentriodon_fuchsii" "Kentriodon_hoepfneri" "Rule 1B"
"Kentriodon_fuchsii" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_nakajimai" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_fuchsii" "Kentriodon_pernix" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_hoepfneri" "Rule 1B"
"Kentriodon_hobetsu" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_nakajimai" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_hobetsu" "Kentriodon_pernix" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_diusinus" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_nakajimai" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_obscurus" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_schneideri" "Rule 2B"
"Kentriodon_hoepfneri" "Kentriodon_pernix" "Rule 2B"
"Kharodacetus_sahnii" "Makaracetus_bidens" "Rule 1B"
"Kharodacetus_sahnii" "Pappocetus_lugardi" "Rule 1B"
"Kharodacetus_sahnii" "Takracetus_simus" "Rule 1B"
"Kharodacetus_sahnii" "Togocetus_traversei" "Rule 1B"
"Kharodacetus_sahnii" "Natchitochia_jonesi" "Rule 2B"
"Kharodacetus_sahnii" "Peregocetus_pacificus" "Rule 2B"
"Kharodacetus_sahnii" "Tupelocetus_palmeri" "Rule 2B"
"Kharodacetus_sahnii" "Maiacetus_inuus" "Rule 2B"
"Kharodacetus_sahnii" "Aegyptocetus_tarfa" "Rule 2B"
"Kharodacetus_sahnii" "Eocetus_schweinfurthi" "Rule 2B"
"Kharodacetus_sahnii" "Gaviacetus_razai" "Rule 2B"
"Kharodacetus_sahnii" "Qaisracetus_arifi" "Rule 2B"
"Kharodacetus_sahnii" "Carolinacetus_gingerichi" "Rule 2B"
"Kharodacetus_sahnii" "Artiocetus_clavis" "Rule 2B"
"Kharodacetus_sahnii" "Protocetus_atavus" "Rule 2B"
"Kharodacetus_sahnii" "Georgiacetus_vogtlensis" "Rule 2B"
"Khoikhoicetus_kergueleni" "Khoikhoicetus_agulhasis" "Rule 2B"
"Kogiopsis_floridana" "Idiophyseter_merriami" "Rule 2B"
"Kogiopsis_floridana" "Diaphorocetus_poucheti" "Rule 2B"
"Kogiopsis_floridana" "Placoziphius_duboisii" "Rule 2B"
"Kurdalagonus_maicopicum" "Kurdalagonus_mchedlidzei" "Rule 2B"
"Kwanzacetus_khoisani" "Isthminia_panamensis" "Rule 2B"
"Kwanzacetus_khoisani" "Ischyrorhynchus_vanbenedeni" "Rule 2B"
"Kwanzacetus_khoisani" "Meherrinia_isoni" "Rule 2B"
"Lagenorhynchus_harmatuki" "Lagenorhynchus_albirostris" "Rule 2B"
"Lamprolithax_annectens" "Lamprolithax_simulans" "Rule 1B"
"Leptodelphis_stavropolitanus" "Sarmatodelphis_moldavicus" "Rule 1B"
"Leptodelphis_stavropolitanus" "Sophianacetus_commenticius" "Rule 1B"
"Liolithax_kernensis" "Liolithax_pappus" "Rule 2B"
"Lissodelphis_fockii" "Lissodelphis_nordmanni" "Rule 1B"
"Lissodelphis_fockii" "Lissodelphis_peronii" "Rule 2B"
"Lissodelphis_fockii" "Lissodelphis_borealis" "Rule 2B"
"Lissodelphis_nordmanni" "Lissodelphis_peronii" "Rule 2B"
"Lissodelphis_nordmanni" "Lissodelphis_borealis" "Rule 2B"
"Lonchodelphis_occiduus" "Microzeuglodon_caucasicum" "Rule 1B"
"Lonchodelphis_occiduus" "Miokogia_elongatus" "Rule 1B"
"Lonchodelphis_occiduus" "Nannolithax_gracilis" "Rule 1B"
"Lonchodelphis_occiduus" "Oligodelphis_azerbajdzanicus" "Rule 1B"
"Lonchodelphis_occiduus" "Phococetus_vasconum" "Rule 1B"
"Lonchodelphis_occiduus" "Priscophyseter_typus" "Rule 1B"
"Lonchodelphis_occiduus" "Sachalinocetus_cholmicus" "Rule 1B"
"Lonchodelphis_occiduus" "Saurocetus_gibbesii" "Rule 1B"
"Lonchodelphis_occiduus" "Sulakocetus_dagestanicus" "Rule 1B"
"Lonchodelphis_occiduus" "Ediscetus_osbornei" "Rule 2B"
"Lonchodelphis_occiduus" "Chilcacetus_cavirhinus" "Rule 2B"
"Lonchodelphis_occiduus" "Ashleycetus_planicapitis" "Rule 2B"
"Lonchodelphis_occiduus" "Mirocetus_riabinini" "Rule 2B"
"Lonchodelphis_occiduus" "Inticetus_vertizi" "Rule 2B"
"Lonchodelphis_occiduus" "Olympicetus_avitus" "Rule 2B"
"Lonchodelphis_occiduus" "Simocetus_rayi" "Rule 2B"
"Loxolithax_sinuosa" "Numataphocoena_yamashitai" "Rule 1B"
"Loxolithax_sinuosa" "Brabocetus_gigaseorum" "Rule 2B"
"Loxolithax_sinuosa" "Semirostrum_ceruttii" "Rule 2B"
"Loxolithax_sinuosa" "Archaeophocaena_teshioensis" "Rule 2B"
"Loxolithax_sinuosa" "Miophocaena_nishinoi" "Rule 2B"
"Loxolithax_sinuosa" "Septemtriocetus_bosselaersi" "Rule 2B"
"Loxolithax_sinuosa" "Salumiphocaena_stocktoni" "Rule 2B"
"Loxolithax_sinuosa" "Australithax_intermedia" "Rule 2B"
"Loxolithax_sinuosa" "Lomacetus_ginsburgi" "Rule 2B"
"Loxolithax_sinuosa" "Pterophocaena_nishinoi" "Rule 2B"
"Loxolithax_sinuosa" "Neophocaena_phocaenoides" "Rule 2B"
"Loxolithax_sinuosa" "Phocoenoides_dalli" "Rule 2B"
"Macrodelphinus_valenciennesii" "Macrodelphinus_kelloggi" "Rule 2B"
"Makaracetus_bidens" "Pappocetus_lugardi" "Rule 1B"
"Makaracetus_bidens" "Takracetus_simus" "Rule 1B"
"Makaracetus_bidens" "Togocetus_traversei" "Rule 1B"
"Makaracetus_bidens" "Natchitochia_jonesi" "Rule 2B"
"Makaracetus_bidens" "Peregocetus_pacificus" "Rule 2B"
"Makaracetus_bidens" "Tupelocetus_palmeri" "Rule 2B"
"Makaracetus_bidens" "Maiacetus_inuus" "Rule 2B"
"Makaracetus_bidens" "Aegyptocetus_tarfa" "Rule 2B"
"Makaracetus_bidens" "Eocetus_schweinfurthi" "Rule 2B"
"Makaracetus_bidens" "Gaviacetus_razai" "Rule 2B"
"Makaracetus_bidens" "Qaisracetus_arifi" "Rule 2B"
"Makaracetus_bidens" "Carolinacetus_gingerichi" "Rule 2B"
"Makaracetus_bidens" "Artiocetus_clavis" "Rule 2B"
"Makaracetus_bidens" "Protocetus_atavus" "Rule 2B"
"Makaracetus_bidens" "Georgiacetus_vogtlensis" "Rule 2B"
"Masracetus_markgrafi" "Stromerius_nidensis" "Rule 1B"
"Masracetus_markgrafi" "Sulaimanitherium_dhanotri" "Rule 1B"
"Masracetus_markgrafi" "Ocucajea_picklingi" "Rule 2B"
"Masracetus_markgrafi" "Supayacetus_muizoni" "Rule 2B"
"Masracetus_markgrafi" "Ancalecetus_simonsi" "Rule 2B"
"Masracetus_markgrafi" "Saghacetus_osiris" "Rule 2B"
"Masracetus_markgrafi" "Zygorhiza_kochii" "Rule 2B"
"Megaptera_brachychira" "Megaptera_mysticetoides" "Rule 1B"
"Megaptera_brachychira" "Megaptera_hubachi" "Rule 2B"
"Megaptera_brachychira" "Megaptera_novaeangliae" "Rule 2B"
"Megaptera_mysticetoides" "Megaptera_hubachi" "Rule 2B"
"Megaptera_mysticetoides" "Megaptera_novaeangliae" "Rule 2B"
"Mesocetus_agrami" "Mesocetus_aquitanicus" "Rule 1B"
"Mesocetus_agrami" "Mesocetus_hungaricus" "Rule 1B"
"Mesocetus_agrami" "Mesocetus_siphunculus" "Rule 1B"
"Mesocetus_agrami" "Mesocetus_longirostris" "Rule 2B"
"Mesocetus_aquitanicus" "Mesocetus_hungaricus" "Rule 1B"
"Mesocetus_aquitanicus" "Mesocetus_siphunculus" "Rule 1B"
"Mesocetus_aquitanicus" "Mesocetus_longirostris" "Rule 2B"
"Mesocetus_hungaricus" "Mesocetus_siphunculus" "Rule 1B"
"Mesocetus_hungaricus" "Mesocetus_longirostris" "Rule 2B"
"Mesocetus_siphunculus" "Mesocetus_longirostris" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_tumidirostris" "Rule 1B"
"Mesoplodon_longirostris" "Mesoplodon_hotaula" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_posti" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_slangkopi" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_traversii" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_perrini" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_bowdoini" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_hectori" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_stejnegeri" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_carlhubbsi" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_peruvianus" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_bidens" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_densirostris" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_layardii" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_grayi" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_mirus" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_europaeus" "Rule 2B"
"Mesoplodon_longirostris" "Mesoplodon_ginkgodens" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_hotaula" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_posti" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_slangkopi" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_traversii" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_perrini" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_bowdoini" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_hectori" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_stejnegeri" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_carlhubbsi" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_peruvianus" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_bidens" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_densirostris" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_layardii" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_grayi" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_mirus" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_europaeus" "Rule 2B"
"Mesoplodon_tumidirostris" "Mesoplodon_ginkgodens" "Rule 2B"
"Micromysticetus_tobieni" "Micromysticetus_rothauseni" "Rule 2B"
"Microphocaena_podolica" "Wimahl_chinookensis" "Rule 2B"
"Microphocaena_podolica" "Kampholophos_serrulus" "Rule 2B"
"Microphocaena_podolica" "Rudicetus_squalodontoides" "Rule 2B"
"Microzeuglodon_caucasicum" "Miokogia_elongatus" "Rule 1B"
"Microzeuglodon_caucasicum" "Nannolithax_gracilis" "Rule 1B"
"Microzeuglodon_caucasicum" "Oligodelphis_azerbajdzanicus" "Rule 1B"
"Microzeuglodon_caucasicum" "Phococetus_vasconum" "Rule 1B"
"Microzeuglodon_caucasicum" "Priscophyseter_typus" "Rule 1B"
"Microzeuglodon_caucasicum" "Sachalinocetus_cholmicus" "Rule 1B"
"Microzeuglodon_caucasicum" "Saurocetus_gibbesii" "Rule 1B"
"Microzeuglodon_caucasicum" "Sulakocetus_dagestanicus" "Rule 1B"
"Microzeuglodon_caucasicum" "Ediscetus_osbornei" "Rule 2B"
"Microzeuglodon_caucasicum" "Chilcacetus_cavirhinus" "Rule 2B"
"Microzeuglodon_caucasicum" "Ashleycetus_planicapitis" "Rule 2B"
"Microzeuglodon_caucasicum" "Mirocetus_riabinini" "Rule 2B"
"Microzeuglodon_caucasicum" "Inticetus_vertizi" "Rule 2B"
"Microzeuglodon_caucasicum" "Olympicetus_avitus" "Rule 2B"
"Microzeuglodon_caucasicum" "Simocetus_rayi" "Rule 2B"
"Miodelphis_californicus" "Platylithax_robusta" "Rule 1B"
"Miodelphis_californicus" "Macrokentriodon_morani" "Rule 2B"
"Miodelphis_californicus" "Pithanodelphis_cornutus" "Rule 2B"
"Miodelphis_californicus" "Tagicetus_joneti" "Rule 2B"
"Miokogia_elongatus" "Nannolithax_gracilis" "Rule 1B"
"Miokogia_elongatus" "Oligodelphis_azerbajdzanicus" "Rule 1B"
"Miokogia_elongatus" "Phococetus_vasconum" "Rule 1B"
"Miokogia_elongatus" "Priscophyseter_typus" "Rule 1B"
"Miokogia_elongatus" "Sachalinocetus_cholmicus" "Rule 1B"
"Miokogia_elongatus" "Saurocetus_gibbesii" "Rule 1B"
"Miokogia_elongatus" "Sulakocetus_dagestanicus" "Rule 1B"
"Miokogia_elongatus" "Ediscetus_osbornei" "Rule 2B"
"Miokogia_elongatus" "Chilcacetus_cavirhinus" "Rule 2B"
"Miokogia_elongatus" "Ashleycetus_planicapitis" "Rule 2B"
"Miokogia_elongatus" "Mirocetus_riabinini" "Rule 2B"
"Miokogia_elongatus" "Inticetus_vertizi" "Rule 2B"
"Miokogia_elongatus" "Olympicetus_avitus" "Rule 2B"
"Miokogia_elongatus" "Simocetus_rayi" "Rule 2B"
"Nannolithax_gracilis" "Oligodelphis_azerbajdzanicus" "Rule 1B"
"Nannolithax_gracilis" "Phococetus_vasconum" "Rule 1B"
"Nannolithax_gracilis" "Priscophyseter_typus" "Rule 1B"
"Nannolithax_gracilis" "Sachalinocetus_cholmicus" "Rule 1B"
"Nannolithax_gracilis" "Saurocetus_gibbesii" "Rule 1B"
"Nannolithax_gracilis" "Sulakocetus_dagestanicus" "Rule 1B"
"Nannolithax_gracilis" "Ediscetus_osbornei" "Rule 2B"
"Nannolithax_gracilis" "Chilcacetus_cavirhinus" "Rule 2B"
"Nannolithax_gracilis" "Ashleycetus_planicapitis" "Rule 2B"
"Nannolithax_gracilis" "Mirocetus_riabinini" "Rule 2B"
"Nannolithax_gracilis" "Inticetus_vertizi" "Rule 2B"
"Nannolithax_gracilis" "Olympicetus_avitus" "Rule 2B"
"Nannolithax_gracilis" "Simocetus_rayi" "Rule 2B"
"Neosqualodon_assenzae" "Neosqualodon_gastaldii" "Rule 1B"
"Notiocetus_platensis" "Notiocetus_romerianus" "Rule 1B"
"Numataphocoena_yamashitai" "Brabocetus_gigaseorum" "Rule 2B"
"Numataphocoena_yamashitai" "Semirostrum_ceruttii" "Rule 2B"
"Numataphocoena_yamashitai" "Archaeophocaena_teshioensis" "Rule 2B"
"Numataphocoena_yamashitai" "Miophocaena_nishinoi" "Rule 2B"
"Numataphocoena_yamashitai" "Septemtriocetus_bosselaersi" "Rule 2B"
"Numataphocoena_yamashitai" "Salumiphocaena_stocktoni" "Rule 2B"
"Numataphocoena_yamashitai" "Australithax_intermedia" "Rule 2B"
"Numataphocoena_yamashitai" "Lomacetus_ginsburgi" "Rule 2B"
"Numataphocoena_yamashitai" "Pterophocaena_nishinoi" "Rule 2B"
"Numataphocoena_yamashitai" "Neophocaena_phocaenoides" "Rule 2B"
"Numataphocoena_yamashitai" "Phocoenoides_dalli" "Rule 2B"
"Odobenocetops_leptodon" "Odobenocetops_peruvianus" "Rule 2B"
"Oedolithax_mira" "Palaeophocaena_andrussowi" "Rule 1B"
"Oedolithax_mira" "Protodelphinus_capellinii" "Rule 1B"
"Oedolithax_mira" "Sinanodelphis_izumidaensis" "Rule 1B"
"Oligodelphis_azerbajdzanicus" "Phococetus_vasconum" "Rule 1B"
"Oligodelphis_azerbajdzanicus" "Priscophyseter_typus" "Rule 1B"
"Oligodelphis_azerbajdzanicus" "Sachalinocetus_cholmicus" "Rule 1B"
"Oligodelphis_azerbajdzanicus" "Saurocetus_gibbesii" "Rule 1B"
"Oligodelphis_azerbajdzanicus" "Sulakocetus_dagestanicus" "Rule 1B"
"Oligodelphis_azerbajdzanicus" "Ediscetus_osbornei" "Rule 2B"
"Oligodelphis_azerbajdzanicus" "Chilcacetus_cavirhinus" "Rule 2B"
"Oligodelphis_azerbajdzanicus" "Ashleycetus_planicapitis" "Rule 2B"
"Oligodelphis_azerbajdzanicus" "Mirocetus_riabinini" "Rule 2B"
"Oligodelphis_azerbajdzanicus" "Inticetus_vertizi" "Rule 2B"
"Oligodelphis_azerbajdzanicus" "Olympicetus_avitus" "Rule 2B"
"Oligodelphis_azerbajdzanicus" "Simocetus_rayi" "Rule 2B"
"Orcinus_citoniensis" "Orcinus_meyeri" "Rule 1B"
"Orcinus_citoniensis" "Orcinus_paleorca" "Rule 1B"
"Orcinus_citoniensis" "Orcinus_orca" "Rule 2B"
"Orcinus_meyeri" "Orcinus_paleorca" "Rule 1B"
"Orcinus_meyeri" "Orcinus_orca" "Rule 2B"
"Orcinus_paleorca" "Orcinus_orca" "Rule 2B"
"Orycterocetus_cornutidens" "Orycterocetus_quadratidens" "Rule 1B"
"Orycterocetus_cornutidens" "Orycterocetus_sp_MAUL_29_slash_1" "Rule 2B"
"Orycterocetus_cornutidens" "Orycterocetus_crocodilinus" "Rule 2B"
"Orycterocetus_quadratidens" "Orycterocetus_sp_MAUL_29_slash_1" "Rule 2B"
"Orycterocetus_quadratidens" "Orycterocetus_crocodilinus" "Rule 2B"
"Pachyacanthus_suessii" "Prepomatodelphis_korneuburgensis" "Rule 1B"
"Pachyacanthus_suessii" "Dilophodelphis_fordycei" "Rule 2B"
"Pachyacanthus_suessii" "Platanistinae_indet_MUSM_1611" "Rule 2B"
"Pachyacanthus_suessii" "Araeodelphis_natator" "Rule 2B"
"Pachyacanthus_suessii" "Platanista_gangetica" "Rule 2B"
"Palaeobalaena_bergi" "Ciuciulea_davidi" "Rule 2B"
"Palaeobalaena_bergi" "Eucetotherium_helmersenii" "Rule 2B"
"Palaeobalaena_bergi" "Vampalus_sayasanicus" "Rule 2B"
"Palaeobalaena_bergi" "Tiucetus_rosae" "Rule 2B"
"Palaeobalaena_bergi" "Cephalotropis_coronatus" "Rule 2B"
"Palaeobalaena_bergi" "Herentalia_nigra" "Rule 2B"
"Palaeobalaena_bergi" "Cophocetus_oregonensis" "Rule 2B"
"Palaeobalaena_bergi" "Joumocetus_shimizui" "Rule 2B"
"Palaeobalaena_bergi" "Titanocetus_sammarinensis" "Rule 2B"
"Palaeobalaena_bergi" "Piscobalaena_nana" "Rule 2B"
"Palaeophocaena_andrussowi" "Protodelphinus_capellinii" "Rule 1B"
"Palaeophocaena_andrussowi" "Sinanodelphis_izumidaensis" "Rule 1B"
"Pappocetus_lugardi" "Takracetus_simus" "Rule 1B"
"Pappocetus_lugardi" "Togocetus_traversei" "Rule 1B"
"Pappocetus_lugardi" "Natchitochia_jonesi" "Rule 2B"
"Pappocetus_lugardi" "Peregocetus_pacificus" "Rule 2B"
"Pappocetus_lugardi" "Tupelocetus_palmeri" "Rule 2B"
"Pappocetus_lugardi" "Maiacetus_inuus" "Rule 2B"
"Pappocetus_lugardi" "Aegyptocetus_tarfa" "Rule 2B"
"Pappocetus_lugardi" "Eocetus_schweinfurthi" "Rule 2B"
"Pappocetus_lugardi" "Gaviacetus_razai" "Rule 2B"
"Pappocetus_lugardi" "Qaisracetus_arifi" "Rule 2B"
"Pappocetus_lugardi" "Carolinacetus_gingerichi" "Rule 2B"
"Pappocetus_lugardi" "Artiocetus_clavis" "Rule 2B"
"Pappocetus_lugardi" "Protocetus_atavus" "Rule 2B"
"Pappocetus_lugardi" "Georgiacetus_vogtlensis" "Rule 2B"
"Parapontoporia_pacifica" "Parapontoporia_wilsoni" "Rule 2B"
"Parapontoporia_pacifica" "Parapontoporia_sternbergi" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_laxata" "Rule 1B"
"Parietobalaena_affinis" "Parietobalaena_securis" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_sp_SMNH_VeF62" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_yamaokai" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_campiniana" "Rule 2B"
"Parietobalaena_affinis" "Parietobalaena_palmeri" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_securis" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_sp_SMNH_VeF62" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_yamaokai" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_campiniana" "Rule 2B"
"Parietobalaena_laxata" "Parietobalaena_palmeri" "Rule 2B"
"Patriocetus_denggi" "Patriocetus_ehrlichii" "Rule 2B"
"Patriocetus_denggi" "Patriocetus_kazakhstanicus" "Rule 2B"
"Pelocetus_mirabilis" "Pelocetus_calvertensis" "Rule 2B"
"Phocaenopsis_mantelli" "Phocaenopsis_scheynensis" "Rule 1B"
"Phococetus_vasconum" "Priscophyseter_typus" "Rule 1B"
"Phococetus_vasconum" "Sachalinocetus_cholmicus" "Rule 1B"
"Phococetus_vasconum" "Saurocetus_gibbesii" "Rule 1B"
"Phococetus_vasconum" "Sulakocetus_dagestanicus" "Rule 1B"
"Phococetus_vasconum" "Ediscetus_osbornei" "Rule 2B"
"Phococetus_vasconum" "Chilcacetus_cavirhinus" "Rule 2B"
"Phococetus_vasconum" "Ashleycetus_planicapitis" "Rule 2B"
"Phococetus_vasconum" "Mirocetus_riabinini" "Rule 2B"
"Phococetus_vasconum" "Inticetus_vertizi" "Rule 2B"
"Phococetus_vasconum" "Olympicetus_avitus" "Rule 2B"
"Phococetus_vasconum" "Simocetus_rayi" "Rule 2B"
"Physeter_antiquus" "Physeter_vetus" "Rule 1B"
"Physeter_antiquus" "Physeter_macrocephalus" "Rule 2B"
"Physeter_vetus" "Physeter_macrocephalus" "Rule 2B"
"Physeterula_neolassicus" "Physeterula_dubusi" "Rule 2B"
"Piscocetus_sacaco" "Halicetus_ignotus" "Rule 2B"
"Piscocetus_sacaco" "Sitsqwayk_cornishorum" "Rule 2B"
"Piscocetus_sacaco" "Whakakai_waipata" "Rule 2B"
"Piscolithax_aenigmaticus" "Piscolithax_boreios" "Rule 2B"
"Piscolithax_aenigmaticus" "Piscolithax_tedfordi" "Rule 2B"
"Piscolithax_aenigmaticus" "Piscolithax_longirostris" "Rule 2B"
"Platalearostrum_hoekmani" "Protoglobicephala_mexicana" "Rule 2B"
"Platalearostrum_hoekmani" "Feresa_attenuata" "Rule 2B"
"Platalearostrum_hoekmani" "Peponocephala_electra" "Rule 2B"
"Platalearostrum_hoekmani" "Grampus_griseus" "Rule 2B"
"Platylithax_robusta" "Macrokentriodon_morani" "Rule 2B"
"Platylithax_robusta" "Pithanodelphis_cornutus" "Rule 2B"
