generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9600000,Indopacetus_pacificus,Ninoziphius_platyrostris,9.89948,0.15598,0,0.0711971,0
9600000,Scaldiporia_vandokkumi,Parapontoporia_sternbergi,15.5723,0.11292,0,0.0536735,0
9600000,Delphinus_capensis,Orcinus_orca,21.8414,0.216668,0,0.0421058,0
9650000,Delphinus_capensis,Balaenoptera_brydei,0,0.297217,0,0.25603,0
9650000,Indopacetus_pacificus,Ninoziphius_platyrostris,10.1416,0.151166,0,0.108263,0
9650000,Scaldiporia_vandokkumi,Parapontoporia_sternbergi,16.8649,0.103789,0,0.0726191,0
9650000,Delphinus_capensis,Orcinus_orca,22.1391,0.141817,0,0.0370468,0
9700000,Delphinus_capensis,Balaenoptera_brydei,0,0.284184,0,0.243996,0
9700000,Haborophocoena_minutus,Semirostrum_ceruttii,28.6577,0.401134,0,0.512568,0
9700000,Delphinus_capensis,Indopacetus_pacificus,9.20195,0.174346,0,0.102564,0
9750000,Delphinus_capensis,Balaenoptera_brydei,0,0.302249,0,0.275689,0
9750000,Delphinus_capensis,Indopacetus_pacificus,9.19021,0.187247,0,0.116445,0
9800000,Delphinus_capensis,Balaenoptera_brydei,0,0.254247,0,0.25235,0
9800000,Delphinus_capensis,Indopacetus_pacificus,9.49389,0.182445,0,0.127396,0
9850000,Delphinus_capensis,Balaenoptera_brydei,0,0.234027,0,0.21949,0
9850000,Echovenator_sandersi,Albertocetus_sp_ChM_PV4834,8.40228,0.529438,0,1.00152,0
